Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
8797.0,19.9,1,30876.0,1,3.49,81.8,1.0,16.2,0,1,5.8,3.05,3.18,3.18,0,2,1,0.0
8798.0,23.0,0,58228.0,1,3.61,83.4,0.0,25.3,0,0,5.9,1.22,1.53,1.52,3,3,0,0.0
8799.0,23.8,1,44140.0,1,3.63,68.6,4.0,31.5,0,0,3.8,1.29,1.19,1.19,0,0,1,0.0
8800.0,23.6,1,25000.0,1,5.25,84.1,2.0,19.5,0,1,6.9,3.65,3.59,3.62,1,4,0,0.0
8801.0,19.2,0,25000.0,1,3.8,87.2,5.0,56.2,1,1,4.5,2.85,2.55,2.55,0,1,1,0.0
8802.0,18.5,1,60436.0,1,3.42,84.0,2.0,37.5,0,1,5.5,1.84,1.7,1.7,0,3,1,0.0
8803.0,22.1,1,25641.0,1,4.23,76.2,3.0,29.6,0,0,3.3,0.15,0.02,0.0,3,0,0,1.0
8804.0,22.4,1,32811.0,1,5.38,75.1,4.0,31.0,1,0,5.6,4.0,4.0,4.0,2,1,0,0.0
8805.0,21.9,0,58899.0,1,2.31,83.5,0.0,13.3,0,0,5.8,3.48,3.41,3.38,2,0,2,0.0
8806.0,17.0,0,29618.0,1,4.97,88.4,1.0,15.6,0,0,5.6,2.36,2.38,2.4,1,0,1,0.0
8807.0,19.1,0,30405.0,1,4.46,92.5,2.0,45.9,1,0,4.1,2.77,2.99,2.98,3,4,0,0.0
8808.0,20.9,1,25000.0,1,4.52,88.1,1.0,49.6,1,0,7.5,4.0,4.0,3.98,2,4,0,0.0
8809.0,22.1,1,37123.0,0,4.02,86.1,2.0,5.0,1,0,6.6,1.12,0.52,0.59,2,1,0,1.0
8810.0,22.7,1,42273.0,1,4.04,61.7,2.0,35.6,0,1,5.2,1.94,1.59,1.59,0,2,0,1.0
8811.0,21.3,1,25000.0,1,4.92,77.1,1.0,46.6,0,0,5.2,1.19,1.2,1.14,1,1,0,1.0
8812.0,21.7,1,25000.0,1,1.99,84.5,3.0,25.9,0,1,4.2,3.56,3.86,3.83,2,3,0,0.0
8814.0,22.5,1,28121.0,1,1.81,74.6,0.0,39.2,0,0,8.1,1.3,0.75,0.75,0,4,0,1.0
8815.0,21.7,1,25000.0,1,6.36,73.5,3.0,35.4,1,1,4.9,1.74,2.06,2.06,0,2,0,0.0
8816.0,21.1,0,45431.0,0,5.64,96.1,4.0,27.1,0,1,10.0,0.8,1.18,1.31,2,2,0,0.0
8817.0,20.4,0,28840.0,1,1.18,71.6,1.0,31.1,0,1,3.4,2.3,2.25,2.31,3,4,3,0.0
8818.0,21.2,0,25000.0,1,4.47,80.3,1.0,24.6,1,0,6.2,1.36,1.11,1.09,2,4,0,0.0
8819.0,22.1,0,39729.0,1,3.71,76.2,6.0,33.6,1,1,5.9,2.76,2.75,2.74,2,2,0,0.0
8820.0,21.6,1,29740.5,1,4.0,75.1,3.0,33.0,0,1,5.5,0.87,1.11,1.14,1,0,1,0.0
8822.0,24.0,1,40003.0,1,3.82,88.6,2.0,6.6,0,1,3.0,1.6,1.3,1.3,0,0,2,1.0
8823.0,21.6,0,25182.0,1,3.92,72.6,1.0,27.7,1,0,5.9,3.61,3.73,3.79,3,1,2,0.0
8824.0,19.6,0,31749.0,1,5.32,82.4,2.0,17.8,1,0,3.7,1.79,1.97,1.97,0,4,2,0.0
8825.0,22.9,0,51122.0,1,3.23,81.1,0.0,16.5,0,0,7.7,1.29,1.44,1.35,2,4,0,1.0
8826.0,18.0,0,33242.0,1,3.5,78.4,3.0,21.7,0,1,5.1,2.78,2.73,2.73,0,1,2,0.0
8828.0,21.7,0,58778.0,1,5.11,90.9,2.0,16.7,1,0,5.4,3.17,2.95,2.95,0,3,0,0.0
8829.0,22.1,1,39838.0,1,4.38,73.7,1.0,19.4,1,0,5.4,3.28,3.29,3.29,0,0,0,0.0
8830.0,18.3,0,25000.0,1,3.37,71.6,2.0,38.5,0,0,8.2,1.09,0.37,0.44,3,4,0,1.0
8831.0,20.2,1,27224.0,1,1.83,90.8,2.0,20.8,0,0,7.5,1.15,1.22,1.16,1,4,1,1.0
8832.0,19.7,0,39629.0,1,1.88,83.6,1.0,16.5,1,1,5.8,0.0,0.0,0.0,3,2,0,1.0
8833.0,19.9,1,25000.0,1,3.73,72.6,1.0,39.7,0,0,6.7,2.29,2.11,2.11,1,2,0,1.0
8834.0,23.1,1,64606.0,1,4.22,81.4,0.0,28.4,0,0,7.6,3.74,4.0,4.0,0,3,1,0.0
8835.0,22.6,0,25000.0,1,3.54,77.0,2.0,30.8,1,0,4.4,1.26,1.03,1.03,0,4,0,0.0
8836.0,21.0,1,25000.0,0,2.63,93.9,1.0,27.3,0,0,2.7,4.0,4.0,3.98,3,1,0,0.0
8837.0,19.8,0,25000.0,1,2.43,80.1,2.0,35.1,0,1,6.5,1.71,1.45,1.54,1,0,0,0.0
8838.0,18.0,1,46458.0,0,4.21,86.3,1.0,38.2,1,0,7.7,2.07,2.14,2.14,0,1,0,0.0
8839.0,24.1,0,25000.0,1,5.76,81.8,3.0,28.5,1,1,2.4,4.0,3.7,3.7,0,2,2,0.0
8840.0,22.3,0,25000.0,0,3.03,93.5,0.0,12.0,1,0,4.4,2.13,2.75,2.8,2,1,2,0.0
8841.0,19.4,0,57115.0,1,3.97,83.6,1.0,33.6,0,1,5.1,3.58,3.95,3.99,3,3,3,0.0
8842.0,22.6,1,25000.0,1,3.08,91.3,1.0,25.9,0,0,3.7,3.0,3.28,3.28,2,3,2,0.0
8843.0,20.8,1,25000.0,1,4.78,86.3,3.0,40.3,1,1,5.2,4.0,3.49,3.48,2,0,2,0.0
8844.0,20.4,0,25000.0,0,3.84,77.6,4.0,19.3,0,1,3.5,1.27,1.48,1.4,1,0,0,0.0
8846.0,19.4,1,25000.0,1,4.15,80.3,2.0,12.2,0,1,6.8,3.05,2.68,2.62,2,0,2,0.0
8847.0,20.2,0,29740.5,1,4.0,77.4,3.0,39.4,0,1,5.5,3.59,4.0,3.96,2,1,1,0.0
8849.0,19.9,1,25000.0,1,2.91,92.9,5.0,24.1,1,1,8.0,1.22,1.2,1.21,1,0,1,0.0
8850.0,22.5,1,29740.5,1,4.0,65.5,2.0,27.7,1,1,5.5,1.7,1.96,1.94,2,0,1,0.0
8851.0,25.1,1,25000.0,1,4.3,92.7,5.0,20.3,0,0,1.0,1.52,2.28,2.28,0,4,0,0.0
8852.0,19.3,0,52761.0,1,6.62,71.3,0.0,21.4,0,1,5.8,2.08,2.59,2.6,2,1,0,1.0
8853.0,17.3,1,31588.0,1,2.57,86.3,1.0,38.3,0,0,5.4,1.47,1.54,1.5,3,3,0,1.0
8855.0,20.7,1,25000.0,1,4.17,68.7,2.0,35.7,0,0,5.6,1.11,0.59,0.74,2,0,2,1.0
8856.0,19.5,1,25000.0,1,2.73,91.2,1.0,29.8,0,1,7.8,2.34,2.12,2.17,3,0,0,1.0
8858.0,21.3,1,56094.0,1,3.17,88.4,1.0,25.3,1,0,5.3,2.16,2.1,2.1,0,3,0,0.0
8859.0,17.5,0,37454.0,1,3.34,83.0,1.0,43.0,0,0,4.7,1.97,1.62,1.52,2,2,1,0.0
8860.0,17.0,0,25000.0,0,3.34,90.4,3.0,52.5,1,0,6.7,2.13,2.39,2.48,3,0,1,0.0
8862.0,21.3,0,28474.0,1,3.4,86.9,1.0,28.9,0,0,6.2,2.25,2.27,2.27,1,4,3,0.0
8863.0,20.1,1,25000.0,1,4.35,89.2,3.0,28.9,1,0,9.4,0.0,0.0,0.09,3,4,1,1.0
8864.0,17.4,1,59029.0,1,2.19,88.7,4.0,21.4,0,0,6.5,1.13,0.65,0.65,0,1,0,0.0
8865.0,22.0,1,29740.5,1,4.0,85.6,1.0,34.9,1,1,5.5,3.94,4.0,4.0,0,2,2,0.0
8866.0,23.8,0,25000.0,1,2.31,79.3,0.0,43.4,0,0,3.9,0.26,0.43,0.41,2,2,0,1.0
8867.0,21.6,1,30460.0,1,4.88,80.2,1.0,6.3,0,0,4.2,3.73,3.75,3.75,1,2,2,0.0
8868.0,19.1,0,25000.0,1,5.26,82.9,2.0,5.4,1,0,9.1,2.07,2.17,2.14,2,1,1,0.0
8869.0,21.1,0,29740.5,1,4.0,79.9,2.0,49.9,0,0,5.5,3.47,3.11,3.11,0,1,1,0.0
8870.0,18.0,1,25000.0,1,6.5,99.5,1.0,27.1,0,0,6.9,1.59,1.32,1.43,1,1,1,1.0
8871.0,23.3,1,25000.0,1,3.41,81.3,1.0,31.1,0,0,7.8,3.19,3.38,3.41,2,3,0,0.0
8872.0,21.2,0,25000.0,1,4.47,72.8,4.0,17.2,0,0,7.6,1.98,2.45,2.37,2,0,1,1.0
8873.0,17.1,0,41988.0,1,4.99,81.0,3.0,30.5,0,0,2.6,3.37,3.37,3.37,0,3,0,0.0
8874.0,20.3,1,25000.0,1,3.12,75.3,1.0,46.4,1,0,4.9,0.84,1.4,1.4,0,0,2,0.0
8875.0,22.0,0,39619.0,1,3.09,97.7,0.0,36.0,0,1,6.6,1.33,1.43,1.4,1,4,1,1.0
8876.0,20.3,1,25000.0,1,3.45,82.8,3.0,32.3,1,0,6.8,1.57,1.35,1.35,0,0,2,1.0
8877.0,20.4,0,51304.0,1,4.59,87.1,3.0,8.8,0,1,5.5,3.12,2.82,2.9,1,0,1,0.0
8878.0,18.3,0,25000.0,1,4.76,86.1,3.0,38.9,1,1,4.2,2.21,2.25,2.25,0,0,1,0.0
8879.0,22.2,0,25000.0,1,5.81,89.6,1.0,30.1,1,0,5.0,3.65,3.73,3.73,0,2,3,0.0
8880.0,19.6,0,62465.0,1,5.62,83.9,1.0,22.7,1,1,4.4,2.33,2.23,2.26,3,3,1,0.0
8881.0,17.0,0,25000.0,1,5.6,78.8,1.0,37.7,0,1,3.3,2.37,1.89,1.89,0,3,0,0.0
8883.0,23.2,0,41721.0,0,5.04,72.2,2.0,36.7,0,0,8.8,2.29,2.27,2.26,3,0,0,1.0
8884.0,20.1,1,47770.0,1,3.48,80.8,4.0,44.6,0,0,5.0,3.85,3.87,3.87,0,3,2,0.0
8885.0,24.8,0,55675.0,1,3.28,96.4,1.0,31.9,0,0,2.8,3.29,3.01,3.08,2,0,0,0.0
8886.0,21.9,1,31812.0,1,1.99,87.9,1.0,24.9,1,1,4.9,1.87,1.89,1.92,2,4,0,0.0
8887.0,21.7,1,32030.0,1,5.82,81.1,1.0,23.1,0,0,8.6,1.8,1.94,1.94,0,2,0,0.0
8888.0,20.7,1,64139.0,1,4.06,98.1,5.0,34.6,0,0,2.6,0.78,0.83,0.8,3,3,0,0.0
8889.0,20.8,1,31787.0,1,4.43,77.1,0.0,24.8,1,0,5.5,1.9,1.96,1.91,1,0,2,0.0
8891.0,20.3,0,42254.0,1,3.14,79.6,4.0,13.0,0,1,3.4,2.97,3.2,3.13,3,2,2,0.0
8892.0,22.2,1,25000.0,1,5.27,80.4,1.0,28.4,1,0,5.8,3.98,3.87,3.91,1,1,1,0.0
8893.0,18.9,0,65627.0,1,4.43,85.2,2.0,33.3,0,1,3.9,4.0,3.68,3.64,1,2,2,0.0
8894.0,18.6,1,66454.0,1,3.14,86.6,2.0,31.8,1,1,3.3,1.46,1.25,1.25,0,4,2,1.0
8895.0,18.5,1,29740.5,1,4.0,80.4,4.0,23.3,1,1,5.5,3.02,3.19,3.19,0,2,2,0.0
8896.0,25.5,1,29740.5,1,4.0,75.3,0.0,44.8,0,0,5.5,2.94,2.86,2.86,0,1,0,0.0
8897.0,22.2,1,28268.0,1,3.69,96.7,1.0,38.0,0,0,4.8,4.0,4.0,3.98,1,1,1,0.0
8898.0,21.7,0,27889.0,1,4.16,82.8,2.0,38.9,1,0,6.5,1.02,0.69,0.74,3,3,0,0.0
8899.0,18.7,0,25000.0,1,3.99,73.7,1.0,22.0,1,0,6.4,2.14,2.7,2.71,2,3,1,1.0
8901.0,20.7,1,25000.0,0,5.57,97.9,3.0,35.9,1,0,4.3,4.0,4.0,3.99,3,1,0,0.0
8903.0,18.9,1,34628.0,1,5.92,84.7,1.0,38.0,1,0,4.1,2.98,3.19,3.19,1,1,1,0.0
8904.0,21.4,1,25000.0,1,4.3,77.1,4.0,28.8,0,1,5.2,1.9,2.05,2.07,3,2,0,1.0
8905.0,20.1,0,25000.0,1,5.55,84.7,1.0,42.8,0,1,4.7,2.59,2.47,2.46,1,3,1,0.0
8906.0,19.3,1,29832.0,1,2.06,79.6,1.0,24.9,0,1,3.4,2.87,2.74,2.74,0,0,1,0.0
8907.0,22.6,0,25000.0,0,3.98,86.6,1.0,51.8,0,0,5.1,1.29,0.94,0.94,0,3,0,0.0
8908.0,17.6,0,28179.0,1,3.09,84.8,1.0,34.9,0,1,4.4,2.93,3.03,3.04,3,3,0,0.0
8909.0,22.2,1,56345.0,1,3.26,81.7,1.0,36.2,0,0,6.5,2.11,2.04,2.04,0,3,0,0.0
8910.0,22.5,1,34029.0,0,5.25,81.3,4.0,21.7,0,0,4.8,3.17,2.67,2.63,3,4,2,0.0
8911.0,19.1,0,46869.0,1,5.78,80.2,1.0,33.0,0,1,7.0,3.64,4.0,3.94,1,0,0,0.0
8912.0,19.2,1,38840.0,1,2.27,89.6,5.0,23.4,1,1,5.9,1.01,1.28,1.26,1,4,0,0.0
8913.0,20.5,0,25000.0,1,3.77,80.5,1.0,11.5,1,1,4.6,1.96,2.01,2.08,3,2,1,0.0
8914.0,21.6,0,25000.0,0,3.15,98.4,0.0,27.7,0,0,5.2,3.67,3.82,3.74,3,4,1,0.0
8915.0,20.7,1,34851.0,1,4.87,99.2,1.0,44.0,0,0,5.3,3.84,3.85,3.85,0,0,0,0.0
8916.0,22.0,0,31268.0,0,5.45,79.0,0.0,29.2,0,0,5.8,0.7,0.63,0.59,2,0,1,1.0
8917.0,24.9,1,51487.0,0,6.95,79.1,1.0,26.5,1,0,6.1,4.0,4.0,4.0,0,2,2,0.0
8918.0,19.9,1,27159.0,1,5.56,81.6,1.0,26.3,0,1,4.7,3.1,3.14,3.11,1,2,1,0.0
8919.0,17.2,0,25000.0,1,5.49,76.9,2.0,56.9,0,0,5.1,1.62,1.59,1.59,2,3,0,0.0
8920.0,22.8,0,25908.0,1,2.7,88.8,1.0,37.3,0,0,5.7,0.59,0.6,0.67,3,1,0,0.0
8921.0,24.7,0,25000.0,1,3.12,91.5,1.0,10.9,1,0,1.0,4.0,4.0,4.0,3,1,1,0.0
8922.0,21.9,1,29740.5,1,4.0,92.3,1.0,23.5,0,1,5.5,2.38,1.96,1.96,3,0,1,0.0
8924.0,20.7,1,25000.0,1,4.1,80.2,3.0,21.3,0,1,5.0,4.0,3.84,3.84,0,0,0,0.0
8925.0,18.5,0,48164.0,1,5.86,66.1,2.0,30.8,0,1,4.3,2.66,2.76,2.7,3,1,0,0.0
8926.0,22.4,0,25000.0,1,3.46,76.7,0.0,23.1,0,0,6.8,1.62,2.02,2.09,3,3,0,0.0
8927.0,18.0,0,53700.0,1,3.97,74.5,3.0,23.8,0,0,7.3,1.72,1.19,1.17,2,4,3,1.0
8928.0,20.3,0,25000.0,1,3.97,73.1,1.0,31.8,0,1,5.3,0.0,0.69,0.68,2,2,0,0.0
8929.0,18.8,0,36899.0,1,3.36,78.1,0.0,11.5,1,0,5.3,2.93,2.69,2.69,0,2,1,0.0
8930.0,21.3,0,25000.0,1,4.89,79.5,4.0,5.0,0,0,5.4,3.3,3.06,3.05,2,4,1,0.0
8931.0,20.2,0,25000.0,1,2.32,81.8,2.0,44.9,1,0,5.5,1.91,2.26,2.25,3,0,0,0.0
8932.0,21.4,0,39388.0,1,1.62,92.9,1.0,40.0,0,1,7.3,1.61,2.29,2.27,2,2,2,0.0
8933.0,21.0,0,25000.0,1,3.66,91.3,2.0,34.4,0,0,10.0,0.22,0.24,0.24,0,3,1,1.0
8934.0,18.8,0,25000.0,1,4.72,73.0,0.0,33.7,0,1,5.2,2.66,2.71,2.71,0,1,0,0.0
8935.0,22.4,0,68701.0,1,3.01,85.4,1.0,27.7,0,0,6.5,0.53,0.71,0.71,0,0,0,0.0
8937.0,18.8,1,52167.0,1,4.0,83.2,1.0,32.3,1,1,4.1,2.66,2.44,2.46,3,2,0,0.0
8938.0,25.9,0,25000.0,1,4.1,92.5,2.0,61.3,0,1,3.7,3.47,3.49,3.46,2,2,0,0.0
8940.0,20.7,0,25000.0,0,4.82,74.1,5.0,35.5,0,0,6.8,1.43,1.17,1.2,3,4,1,1.0
8941.0,24.1,1,25000.0,0,5.33,82.4,0.0,27.5,0,1,4.8,3.76,4.0,4.0,0,4,2,0.0
8942.0,25.1,1,30726.0,1,4.26,92.6,2.0,30.2,0,1,5.9,1.4,1.32,1.35,2,4,0,1.0
8944.0,21.8,0,51410.0,1,4.32,77.1,2.0,35.5,1,0,7.7,1.18,0.94,0.9,2,1,1,1.0
8945.0,18.8,1,29740.5,1,4.0,83.1,4.0,38.1,1,0,5.5,1.85,2.33,2.36,2,3,1,1.0
8946.0,20.7,0,25000.0,1,5.87,84.2,0.0,15.3,0,0,5.7,3.38,2.62,2.62,0,1,1,0.0
8947.0,20.6,0,54248.0,1,3.59,70.6,2.0,61.4,1,0,7.9,1.72,1.84,1.76,2,3,0,0.0
8948.0,21.4,1,25000.0,1,6.25,70.2,4.0,20.6,0,0,3.5,0.89,0.74,0.74,0,2,0,0.0
8949.0,21.7,1,33862.0,1,2.43,84.6,0.0,5.0,1,1,2.0,0.97,1.27,1.27,0,2,0,0.0
8950.0,22.2,1,25000.0,1,5.18,79.0,1.0,29.0,0,1,7.8,1.67,1.36,1.38,3,1,0,1.0
8951.0,21.5,1,41838.0,1,4.24,70.8,2.0,16.2,0,0,4.7,0.54,0.59,0.56,3,2,0,1.0
8952.0,18.3,1,39864.0,1,4.12,87.5,1.0,29.4,1,1,7.9,2.99,3.3,3.32,2,1,1,0.0
8953.0,18.9,1,25000.0,0,3.23,82.5,1.0,30.9,1,0,9.0,0.18,0.0,0.0,1,4,0,1.0
8954.0,19.8,1,55214.0,1,4.87,82.1,3.0,35.3,0,0,8.8,1.77,1.42,1.31,3,1,0,0.0
8955.0,20.4,0,41475.0,0,4.7,73.2,1.0,42.1,0,1,1.0,4.0,3.42,3.42,2,0,0,0.0
8956.0,23.3,0,46352.0,1,6.32,68.3,4.0,17.9,0,0,6.9,3.7,3.92,3.85,3,2,1,0.0
8957.0,18.4,0,25000.0,1,4.87,77.2,0.0,25.6,1,1,4.6,3.65,3.62,3.62,0,1,1,0.0
8958.0,20.2,1,33103.0,1,3.47,82.4,1.0,38.1,0,1,4.3,2.86,3.01,3.04,2,0,0,0.0
8959.0,23.1,0,30885.0,1,3.44,76.3,2.0,22.1,0,1,6.2,1.66,1.6,1.6,0,2,2,0.0
8960.0,20.3,0,27203.0,1,4.42,73.2,2.0,7.5,1,0,4.4,3.74,3.6,3.59,1,0,2,0.0
8961.0,22.0,0,32935.0,1,5.93,79.0,1.0,37.4,0,0,6.8,2.84,3.57,3.57,0,3,0,0.0
8962.0,20.7,0,63188.0,1,4.5,82.3,2.0,23.2,0,1,7.9,0.17,0.0,0.0,0,2,0,1.0
8963.0,21.6,0,56668.0,0,5.33,93.3,4.0,22.4,1,0,5.1,2.01,2.35,2.33,3,0,1,1.0
8964.0,20.5,0,25000.0,1,4.38,83.2,2.0,31.4,0,1,6.1,2.15,2.45,2.49,2,0,0,1.0
8965.0,22.5,0,53704.0,1,1.56,70.3,4.0,30.0,0,0,4.7,1.32,1.51,1.5,3,4,1,0.0
8966.0,17.6,1,29740.5,1,4.0,65.8,2.0,42.0,1,0,5.5,3.41,3.32,3.34,2,3,0,1.0
8967.0,20.2,1,27154.0,1,3.75,62.4,4.0,15.0,0,0,8.1,1.56,1.47,1.43,3,3,0,0.0
8968.0,21.7,1,40339.0,1,5.6,84.7,1.0,57.1,0,0,6.2,3.31,3.23,3.27,3,3,2,0.0
8969.0,22.2,1,39991.0,1,6.15,73.6,2.0,13.0,0,1,5.3,2.1,2.53,2.6,2,0,0,1.0
8970.0,24.3,1,25000.0,0,6.34,86.0,3.0,25.3,0,1,7.9,0.99,0.44,0.44,0,4,2,0.0
8971.0,20.1,0,25000.0,1,3.78,91.4,1.0,19.6,0,0,4.8,4.0,4.0,4.0,0,0,0,0.0
8972.0,24.3,1,46653.0,1,3.39,86.7,2.0,30.7,0,0,4.8,0.78,0.77,0.84,2,0,0,1.0
8973.0,19.6,0,25000.0,1,3.58,80.2,5.0,30.2,1,0,4.3,0.51,1.01,1.04,2,2,0,0.0
8974.0,23.9,0,53386.0,1,3.85,96.8,3.0,32.0,0,1,2.7,4.0,4.0,3.92,3,3,0,0.0
8975.0,22.8,1,65055.0,1,4.22,78.3,1.0,33.1,0,0,4.0,2.67,3.04,3.01,1,1,2,0.0
8976.0,19.0,1,59054.0,1,2.8,74.8,2.0,45.7,0,0,5.6,3.44,3.48,3.38,3,0,0,0.0
8978.0,20.9,0,28157.0,1,1.36,88.2,1.0,46.7,0,0,3.8,3.55,3.42,3.38,3,0,1,0.0
8979.0,22.4,0,33068.0,1,6.8,61.3,4.0,9.0,0,0,4.6,1.98,2.46,2.44,2,4,1,1.0
8980.0,20.5,1,36040.0,1,3.7,90.9,0.0,5.0,0,1,2.1,2.14,2.54,2.6,1,2,1,0.0
8981.0,20.3,0,28674.0,1,3.45,69.0,2.0,31.5,1,1,9.4,0.0,0.0,0.02,1,3,0,0.0
8982.0,24.0,0,41164.0,1,4.71,65.6,4.0,33.9,1,1,8.1,3.31,3.98,3.97,1,3,0,0.0
8983.0,20.8,1,25000.0,1,5.09,79.2,3.0,23.6,0,1,4.2,2.74,2.97,2.97,1,0,2,0.0
8984.0,22.8,0,33622.0,1,1.36,73.5,1.0,29.9,1,0,5.7,0.08,0.0,0.01,2,0,0,1.0
8985.0,20.5,0,25000.0,1,3.11,85.3,0.0,42.9,1,0,3.9,3.71,3.41,3.46,1,0,1,0.0
8986.0,24.7,1,25000.0,1,5.85,84.9,1.0,38.0,1,0,7.3,0.59,0.96,0.94,1,1,2,1.0
8987.0,19.5,0,46154.0,1,5.14,84.5,1.0,26.0,1,1,6.7,3.09,2.81,2.83,1,3,1,1.0
8988.0,19.6,1,26384.0,1,2.48,91.8,2.0,32.4,1,0,3.1,3.6,3.62,3.57,2,1,1,0.0
8989.0,24.4,1,45187.0,1,5.54,79.5,1.0,39.1,1,0,3.7,2.37,2.69,2.74,1,0,1,0.0
8990.0,20.0,1,26044.0,1,4.98,84.9,3.0,15.2,1,1,5.4,2.13,2.42,2.42,0,1,1,0.0
8991.0,24.5,0,57748.0,0,2.95,68.6,2.0,20.3,1,0,8.0,0.49,0.18,0.17,2,0,0,1.0
8992.0,23.0,0,25759.0,1,3.99,89.7,0.0,41.1,1,0,4.8,4.0,3.85,3.82,3,2,3,0.0
8993.0,20.7,1,25000.0,1,1.79,78.0,0.0,9.2,1,0,7.9,0.8,1.15,1.22,2,2,0,1.0
8994.0,17.0,1,34038.0,1,5.05,79.7,1.0,16.9,0,0,6.1,1.5,1.72,1.75,1,1,0,0.0
8995.0,21.0,1,25000.0,1,6.0,79.3,2.0,15.4,1,0,4.0,4.0,4.0,4.0,0,0,1,0.0
8996.0,21.2,0,25000.0,1,3.56,81.2,4.0,41.0,0,0,4.7,3.42,4.0,4.0,0,2,2,0.0
8997.0,23.6,1,25000.0,0,3.99,79.0,0.0,17.0,1,0,6.6,3.54,3.12,3.11,1,2,0,0.0
8998.0,24.5,0,25000.0,1,4.55,64.7,1.0,39.5,1,1,7.0,1.84,1.59,1.64,2,1,0,0.0
8999.0,19.5,0,25000.0,1,3.71,91.9,2.0,25.8,0,0,7.2,2.64,2.35,2.38,1,1,3,0.0
9000.0,22.8,0,25000.0,1,1.31,76.8,0.0,51.3,0,1,5.9,1.54,1.24,1.24,0,3,0,0.0
9001.0,22.7,1,25000.0,1,5.4,79.0,1.0,31.5,1,1,6.3,1.65,1.69,1.73,2,1,0,1.0
9002.0,23.4,1,29740.5,1,4.0,65.5,1.0,42.8,1,0,5.5,1.58,1.72,1.72,0,4,1,0.0
9003.0,22.1,1,25000.0,1,4.89,86.2,5.0,35.5,1,0,9.8,2.16,2.08,2.08,0,3,1,0.0
9004.0,17.0,0,25000.0,1,5.82,78.1,1.0,24.6,0,0,5.6,1.5,1.59,1.61,2,3,0,0.0
9005.0,20.7,0,25000.0,1,3.83,90.5,1.0,29.8,1,0,2.3,2.46,2.56,2.56,0,4,0,0.0
9006.0,18.5,0,25000.0,1,4.58,97.0,0.0,30.1,1,0,5.7,1.96,2.02,2.12,3,0,2,0.0
9007.0,20.6,1,25000.0,1,3.09,95.1,1.0,24.5,0,0,5.7,2.13,2.19,2.16,3,1,1,0.0
9008.0,23.2,0,45534.0,0,2.86,84.0,1.0,40.7,1,0,3.2,0.53,0.42,0.36,2,4,0,0.0
9009.0,21.7,1,25000.0,1,2.31,77.4,1.0,60.1,1,0,5.7,1.01,0.93,0.94,1,2,1,1.0
9010.0,23.5,1,25000.0,1,4.45,77.2,3.0,31.4,1,0,3.6,3.93,3.7,3.7,0,1,0,0.0
9011.0,21.8,0,38861.0,1,4.11,79.0,4.0,38.6,1,0,6.2,1.55,1.2,1.2,0,3,3,1.0
9012.0,18.1,1,59276.0,1,5.43,75.2,1.0,36.3,1,1,6.6,3.68,3.51,3.57,3,3,2,0.0
9013.0,17.0,0,41033.0,1,1.74,85.3,1.0,5.0,0,0,6.4,2.07,2.03,2.02,1,0,0,0.0
9014.0,21.3,0,25000.0,1,4.34,80.2,1.0,35.9,0,0,7.3,1.74,1.87,1.85,2,3,1,0.0
9015.0,20.5,0,25000.0,1,6.24,81.9,4.0,35.3,0,0,6.3,2.3,2.45,2.44,1,0,1,0.0
9016.0,18.9,1,30591.0,1,4.15,79.5,6.0,15.0,0,0,6.9,2.14,2.24,2.2,1,3,0,0.0
9017.0,17.3,1,25679.0,1,5.17,85.6,1.0,8.5,0,0,7.8,2.62,2.36,2.36,0,2,1,1.0
9018.0,19.4,1,25000.0,1,7.05,84.0,2.0,35.1,0,0,4.7,2.29,2.46,2.48,3,3,0,0.0
9019.0,20.6,1,25000.0,1,5.77,79.2,2.0,49.7,0,1,5.2,4.0,3.56,3.56,0,4,0,0.0
9020.0,22.5,0,25000.0,1,2.15,80.8,1.0,25.6,0,1,4.9,2.08,2.26,2.34,2,1,0,1.0
9022.0,24.5,1,30220.0,1,4.47,87.4,0.0,57.7,1,0,5.0,4.0,3.77,3.77,0,3,0,0.0
9023.0,18.7,0,43707.0,1,3.92,75.8,3.0,40.8,0,1,7.0,1.96,1.74,1.63,2,4,2,0.0
9024.0,22.9,0,29844.0,0,5.71,78.3,3.0,15.4,1,1,6.8,1.88,2.2,2.2,0,4,0,1.0
9025.0,21.1,1,30571.0,0,3.97,66.8,2.0,21.4,0,1,2.5,4.0,3.94,3.95,3,3,0,0.0
9026.0,22.5,1,28645.0,1,3.91,73.4,2.0,56.2,0,0,8.6,1.27,1.2,1.12,1,1,0,1.0
9027.0,20.0,1,25000.0,1,5.41,80.1,1.0,22.0,0,1,7.0,2.42,2.58,2.53,2,0,0,0.0
9028.0,23.4,0,25000.0,1,2.17,78.5,3.0,23.6,1,1,5.9,0.16,0.27,0.27,0,2,0,0.0
9029.0,21.6,0,37486.0,1,4.64,66.3,1.0,38.0,1,0,3.0,3.89,3.91,3.89,2,4,1,0.0
9030.0,19.5,0,33280.0,1,3.18,86.2,3.0,26.8,0,1,3.4,1.89,2.02,2.02,0,1,1,0.0
